0,0.000000000,1258
0,0.000003000,1258
0,0.014555000,48
0,0.015530000,1258
0,0.015532000,1258
0,0.015534000,1258
0,0.015783000,1258
0,0.021493000,1258
0,0.021495000,1258
0,0.021589000,47
0,0.022024000,1258
0,0.023181000,48
0,0.030080000,841
0,0.030634000,173
0,0.045597000,953
0,0.045598000,129
0,0.045723000,39
0,0.072895000,32
0,0.130715000,1034
0,0.178649000,423
0,0.178650000,1254
0,0.178652000,1258
0,0.178653000,1258
0,0.178654000,1258
0,0.178656000,1258
0,0.178665000,1258
0,0.178877000,43
0,0.178893000,39
0,0.178898000,39
0,0.181589000,1258
0,0.181590000,1258
0,0.181591000,1258
0,0.181593000,1258
0,0.181594000,1258
0,0.181595000,1258
0,0.181596000,1258
0,0.181731000,39
0,0.181748000,39
0,0.181752000,39
0,0.181766000,39
0,0.184922000,1258
0,0.184923000,1258
0,0.184925000,1258
0,0.184926000,1258
0,0.185060000,39
0,0.185062000,39
0,0.191324000,1258
0,0.191325000,1258
0,0.191327000,1258
0,0.191328000,1258
0,0.191329000,1258
0,0.191330000,1258
0,0.191331000,1258
0,0.191332000,1258
0,0.191333000,1258
0,0.191334000,1258
0,0.191335000,1258
0,0.191336000,1258
0,0.191337000,1258
0,0.191338000,1258
0,0.191340000,1258
0,0.191341000,1258
0,0.191342000,1258
0,0.191343000,1258
0,0.191344000,1258
0,0.191345000,1258
0,0.191346000,1258
0,0.191347000,1258
0,0.191351000,1258
0,0.191352000,1258
0,0.191354000,1258
0,0.191355000,1258
0,0.191492000,39
0,0.191515000,39
0,0.191520000,39
0,0.191543000,39
0,0.191545000,39
0,0.191565000,39
0,0.191567000,39
0,0.191571000,39
0,0.191586000,39
0,0.191590000,39
0,0.191611000,39
0,0.191612000,44
0,0.191631000,39
0,0.202629000,1258
0,0.202630000,1258
0,0.202631000,1258
0,0.202729000,39
0,0.203442000,1258
0,0.203444000,1258
0,0.203445000,1258
0,0.203446000,1258
0,0.203520000,39
0,0.203521000,39
0,0.205394000,1258
0,0.205395000,1258
0,0.205396000,1258
0,0.205397000,1258
0,0.205474000,40
0,0.205486000,40
0,0.206389000,1258
0,0.206390000,1258
0,0.206391000,1258
0,0.206392000,1258
0,0.206449000,40
0,0.206465000,40
0,0.207733000,1258
0,0.207792000,40
0,0.209535000,1258
0,0.209536000,1258
0,0.209537000,1258
0,0.209538000,1258
0,0.209539000,1258
0,0.209540000,1258
0,0.209614000,40
0,0.209620000,40
0,0.209636000,40
0,0.209712000,1258
0,0.209713000,1258
0,0.209714000,1258
0,0.209714000,1258
0,0.209715000,1258
0,0.209759000,40
0,0.209771000,40
0,0.210847000,1258
0,0.210907000,40
0,0.211089000,1258
0,0.211090000,1258
0,0.211092000,1258
0,0.211093000,1258
0,0.211094000,1258
0,0.211159000,40
0,0.211160000,40
0,0.212361000,1258
0,0.212413000,40
0,0.212772000,1258
0,0.212773000,1258
0,0.212775000,1258
0,0.212844000,40
0,0.213543000,1258
0,0.213544000,1258
0,0.213544000,1258
0,0.213545000,1258
0,0.213546000,1258
0,0.213547000,1258
0,0.213587000,45
0,0.213603000,40
0,0.213607000,40
0,0.214822000,1258
0,0.214823000,1258
0,0.214880000,40
0,0.214968000,1258
0,0.214969000,1258
0,0.215032000,40
0,0.215121000,1258
0,0.215122000,1258
0,0.215187000,40
0,0.216308000,1258
0,0.216372000,40
0,0.216755000,1258
0,0.216756000,1258
0,0.216757000,1258
0,0.216757000,1258
0,0.216758000,1258
0,0.216808000,40
0,0.218027000,1258
0,0.218028000,1258
0,0.218030000,1258
0,0.218157000,1258
0,0.218158000,1258
0,0.218159000,1258
0,0.219560000,1258
0,0.219615000,40
0,0.220629000,1258
0,0.220629000,1258
0,0.220630000,1258
0,0.220630000,1258
0,0.220631000,1258
0,0.220632000,1258
0,0.222244000,1258
0,0.222245000,1258
0,0.222246000,1258
0,0.222247000,1258
0,0.222248000,1258
0,0.222249000,1258
0,0.222250000,1258
0,0.222252000,1258
0,0.222253000,1258
0,0.222254000,1258
0,0.222255000,1258
0,0.222352000,41
0,0.222747000,1258
0,0.222748000,1258
0,0.222749000,1258
0,0.222750000,1258
0,0.222817000,41
0,0.225489000,1258
0,0.225491000,1258
0,0.225492000,1258
0,0.225494000,1258
0,0.225495000,1258
0,0.225496000,1258
0,0.225497000,1258
0,0.225498000,1258
0,0.225499000,1258
0,0.225500000,1258
0,0.225501000,1258
0,0.225502000,1258
0,0.225607000,41
0,0.226306000,1258
0,0.226307000,1258
0,0.226309000,1258
0,0.226310000,1258
0,0.227280000,1258
0,0.227593000,1258
0,0.227595000,1258
0,0.227647000,41
0,0.227648000,1258
0,0.227649000,1258
0,0.227650000,1258
0,0.227943000,1258
0,0.227944000,1258
0,0.229356000,1258
0,0.230857000,1258
0,0.230858000,1258
0,0.230859000,1258
0,0.230860000,1258
0,0.230861000,1258
0,0.230861000,1258
0,0.230968000,41
0,0.232287000,1258
0,0.232288000,1258
0,0.232289000,1258
0,0.232290000,1258
0,0.232290000,1258
0,0.232291000,1258
0,0.232292000,1258
0,0.232292000,1258
0,0.232293000,1258
0,0.232294000,1258
0,0.232425000,41
0,0.232716000,1258
0,0.232717000,1258
0,0.232717000,1258
0,0.233492000,1258
0,0.233493000,1258
0,0.234214000,1258
0,0.234215000,1258
0,0.234216000,1258
0,0.234217000,1258
0,0.234217000,1258
0,0.234355000,41
0,0.235793000,1258
0,0.235794000,1258
0,0.235795000,1258
0,0.235796000,1258
0,0.235797000,1258
0,0.235798000,1258
0,0.235799000,1258
0,0.235800000,1258
0,0.235801000,1258
0,0.235802000,1258
0,0.235803000,1258
0,0.235804000,1258
0,0.235805000,1258
0,0.235806000,1258
0,0.235974000,41
0,0.236054000,1258
0,0.236056000,1258
0,0.236119000,1258
0,0.236120000,1258
0,0.236194000,41
0,0.236203000,1258
0,0.236273000,1258
0,0.236274000,1258
0,0.236473000,1258
0,0.236474000,1258
0,0.236550000,1258
0,0.236552000,1258
0,0.237769000,1258
0,0.239445000,1258
0,0.239446000,1258
0,0.239447000,1258
0,0.239449000,1258
0,0.239450000,1258
0,0.239451000,1258
0,0.239452000,1258
0,0.239453000,1258
0,0.239454000,1258
0,0.239455000,1258
0,0.239456000,1258
0,0.239457000,1258
0,0.239458000,1258
0,0.239459000,1258
0,0.239460000,1258
0,0.239461000,1258
0,0.239462000,1258
0,0.239463000,1258
0,0.239464000,1258
0,0.239465000,1258
0,0.239466000,1258
0,0.239467000,1258
0,0.239468000,1258
0,0.239469000,1258
0,0.239470000,1258
0,0.239471000,1258
0,0.239472000,1258
0,0.239584000,41
0,0.239640000,41
0,0.239666000,46
0,0.240104000,1258
0,0.240105000,1258
0,0.240106000,1258
0,0.240107000,1258
0,0.240108000,1258
0,0.240109000,1258
0,0.240110000,1258
0,0.240195000,41
0,0.240255000,1258
0,0.240256000,1258
0,0.240257000,1258
0,0.240857000,1258
0,0.240992000,1258
0,0.240993000,1258
0,0.240993000,1258
0,0.240994000,1258
0,0.240995000,1258
0,0.240996000,1258
0,0.241044000,41
0,0.241177000,1258
0,0.241178000,1258
0,0.241179000,1258
0,0.242073000,1258
0,0.242828000,1258
0,0.242829000,1258
0,0.244240000,1258
0,0.244241000,1258
0,0.244242000,1258
0,0.244246000,1258
0,0.244247000,1258
0,0.244247000,1258
0,0.244248000,1258
0,0.244249000,1258
0,0.244250000,1258
0,0.244251000,1258
0,0.244252000,1258
0,0.244253000,1258
0,0.244254000,1258
0,0.244255000,1258
0,0.244256000,1258
0,0.244256000,1258
0,0.244257000,1258
0,0.244375000,41
0,0.244402000,41
0,0.245449000,1258
0,0.245450000,1258
0,0.245451000,1258
0,0.245523000,1258
0,0.245525000,1258
0,0.245526000,1258
0,0.245587000,41
0,0.245835000,1258
0,0.245836000,1258
0,0.245916000,1258
0,0.245918000,1258
0,0.246047000,1258
0,0.246048000,1258
0,0.246049000,1258
0,0.246050000,1258
0,0.247104000,1258
0,0.247105000,1258
0,0.247106000,1258
0,0.247107000,1258
0,0.247159000,41
0,0.247553000,1258
0,0.247554000,1258
0,0.247820000,1258
0,0.248118000,1258
0,0.248119000,1258
0,0.248183000,1258
0,0.248184000,1258
0,0.248230000,41
0,0.248360000,1258
0,0.248361000,1258
0,0.248602000,1258
0,0.248603000,1258
0,0.248604000,1258
0,0.248676000,1258
0,0.248677000,1258
0,0.248678000,1258
0,0.248922000,1258
0,0.248923000,1258
0,0.248974000,41
0,0.250904000,1258
0,0.250905000,1258
0,0.250906000,1258
0,0.250907000,1258
0,0.250908000,1258
0,0.250909000,1258
0,0.250910000,1258
0,0.250911000,1258
0,0.250912000,1258
0,0.250913000,1258
0,0.250914000,1258
0,0.250914000,1258
0,0.250915000,1258
0,0.250916000,1258
0,0.250917000,1258
0,0.250918000,1244
0,0.250919000,1251
0,0.250923000,1258
0,0.250924000,1258
0,0.250925000,1258
0,0.250926000,1258
0,0.250927000,1258
0,0.250928000,1258
0,0.250929000,1258
0,0.250930000,1258
0,0.251067000,41
0,0.251087000,41
0,0.254199000,1258
0,0.254760000,41
0,0.255595000,1258
0,0.255596000,1258
0,0.255598000,1258
0,0.255599000,1258
0,0.255600000,1258
0,0.255601000,1258
0,0.255602000,1258
0,0.255603000,1258
0,0.255603000,1258
0,0.255604000,1258
0,0.255605000,1258
0,0.255606000,1258
0,0.255607000,1258
0,0.255608000,1258
0,0.255609000,1258
0,0.255610000,1258
0,0.255610000,963
0,0.255611000,1251
0,0.255612000,1258
0,0.255613000,1258
0,0.255614000,1258
0,0.255615000,1258
0,0.255616000,1258
0,0.255741000,41
0,0.255771000,41
0,0.257305000,1258
0,0.257306000,1258
0,0.257307000,1258
0,0.257308000,1258
0,0.257308000,1258
0,0.257309000,1258
0,0.257310000,1258
0,0.257310000,1258
0,0.257311000,1258
0,0.257312000,1258
0,0.257313000,1258
0,0.257313000,1258
0,0.257314000,1258
0,0.257314000,1258
0,0.257315000,1258
0,0.257316000,1258
0,0.257317000,1258
0,0.257318000,1258
0,0.257319000,1258
0,0.257319000,1258
0,0.257320000,969
0,0.257321000,1251
0,0.257322000,1258
0,0.257322000,1258
0,0.257418000,41
0,0.257442000,41
0,0.257526000,1258
0,0.257527000,1258
0,0.257527000,1258
0,0.257733000,41
0,0.257837000,1258
0,0.257838000,1258
0,0.259509000,1258
0,0.259514000,1258
0,0.259515000,1258
0,0.259516000,1258
0,0.259517000,1258
0,0.259518000,1258
0,0.259519000,1258
0,0.259519000,1258
0,0.259520000,1258
0,0.259521000,1258
0,0.259521000,1258
0,0.259522000,1258
0,0.259523000,1258
0,0.259524000,1258
0,0.259525000,1258
0,0.259526000,1258
0,0.259526000,1258
0,0.259527000,1258
0,0.259528000,963
0,0.259529000,1258
0,0.259530000,1258
0,0.259530000,1258
0,0.259531000,1258
0,0.259531000,1258
0,0.259532000,1258
0,0.259533000,1258
