0,1765352901.769041000,1292
0,1765352901.769043000,1292
0,1765352901.784350000,82
0,1765352901.785580000,1292
0,1765352901.785582000,1292
0,1765352901.785941000,1292
0,1765352901.785943000,1292
0,1765352901.785945000,1277
0,1765352901.786093000,81
0,1765352901.786199000,81
0,1765352901.786696000,125
0,1765352901.786745000,111
0,1765352901.786899000,1288
0,1765352901.786901000,1288
0,1765352901.786904000,1292
0,1765352901.786908000,1292
0,1765352901.786912000,1292
0,1765352901.786921000,694
0,1765352901.801454000,572
0,1765352901.801456000,158
0,1765352901.801457000,65
0,1765352901.801458000,69
0,1765352901.801459000,67
0,1765352901.801646000,74
0,1765352901.801719000,67
0,1765352901.801720000,65
0,1765352901.803306000,627
0,1765352901.803438000,77
0,1765352901.805818000,1288
0,1765352901.807235000,918
0,1765352901.807237000,1287
0,1765352901.807238000,1292
0,1765352901.807239000,1292
0,1765352901.807240000,1292
0,1765352901.807313000,73
0,1765352901.807322000,73
0,1765352901.807336000,73
0,1765352901.808981000,1292
0,1765352901.809164000,1292
0,1765352901.809165000,1292
0,1765352901.809166000,1292
0,1765352901.809168000,1292
0,1765352901.809232000,73
0,1765352901.809242000,73
0,1765352901.809263000,1292
0,1765352901.809264000,1292
0,1765352901.809266000,1292
0,1765352901.809311000,73
0,1765352901.809318000,73
0,1765352901.811682000,1292
0,1765352901.811683000,1292
0,1765352901.811685000,1292
0,1765352901.811856000,73
0,1765352901.813508000,1292
0,1765352901.813509000,1292
0,1765352901.813510000,1292
0,1765352901.813511000,1292
0,1765352901.813512000,1292
0,1765352901.813640000,73
0,1765352901.813661000,73
0,1765352901.813676000,73
0,1765352901.816008000,1292
0,1765352901.816009000,1292
0,1765352901.816010000,1292
0,1765352901.816011000,1292
0,1765352901.816012000,1292
0,1765352901.816013000,1292
0,1765352901.816093000,73
0,1765352901.816103000,73
0,1765352901.816107000,73
0,1765352901.816153000,1292
0,1765352901.816154000,1292
0,1765352901.816190000,73
0,1765352901.819884000,1292
0,1765352901.819887000,1292
0,1765352901.819888000,1292
0,1765352901.819890000,1292
0,1765352901.819891000,1292
0,1765352901.819893000,1292
0,1765352901.819895000,1292
0,1765352901.819896000,1292
0,1765352901.820001000,73
0,1765352901.820014000,73
0,1765352901.820017000,73
0,1765352901.820029000,73
0,1765352901.820674000,1292
0,1765352901.820675000,1292
0,1765352901.820676000,1292
0,1765352901.820677000,1292
0,1765352901.820746000,78
0,1765352901.820763000,73
0,1765352901.821910000,1292
0,1765352901.821911000,1292
0,1765352901.821913000,1292
0,1765352901.821914000,1292
0,1765352901.821970000,73
0,1765352901.821977000,73
0,1765352901.823869000,1292
0,1765352901.823870000,1292
0,1765352901.823872000,1292
0,1765352901.823873000,1292
0,1765352901.823874000,1292
0,1765352901.823924000,1292
0,1765352901.823925000,1292
0,1765352901.823927000,1292
0,1765352901.823944000,74
0,1765352901.823957000,74
0,1765352901.823969000,74
0,1765352901.823983000,74
0,1765352901.827513000,1292
0,1765352901.827641000,1292
0,1765352901.827642000,1292
0,1765352901.827643000,1292
0,1765352901.827672000,74
0,1765352901.827684000,74
0,1765352901.827922000,1292
0,1765352901.827923000,1292
0,1765352901.827970000,74
0,1765352901.828018000,1292
0,1765352901.828019000,1292
0,1765352901.828053000,74
0,1765352901.829992000,1292
0,1765352901.832170000,1292
0,1765352901.832172000,1292
0,1765352901.832173000,1292
0,1765352901.832174000,1292
0,1765352901.832175000,1292
0,1765352901.832176000,1292
0,1765352901.832177000,1292
0,1765352901.832270000,74
0,1765352901.832284000,75
0,1765352901.832297000,75
0,1765352901.832308000,75
0,1765352901.833087000,1292
0,1765352901.833089000,1292
0,1765352901.833090000,1292
0,1765352901.833092000,1292
0,1765352901.833093000,1292
0,1765352901.833094000,1292
0,1765352901.833159000,75
0,1765352901.833165000,75
