scenario,algorithm,avg_throughput_mbps,avg_bitrate_selected_mbps,jitter_mbps,rebuffering_ratio,total_stalls,fairness_index,per_stream_avg_throughput_mbps
schedules/abr_doomscroll-2.json:short,cubic,5.63807639640024,5.84375,12.053300812701318,0.009438622966877771,0.701634407043457,0.3332142664520594,"{""0"": 68.70384931946181, ""1"": 4.629578220124079, ""2"": 210134596.845568, ""3"": 3.7369461724619844, ""4"": 6.8437554047763225, ""5"": 202333224.96}"
schedules/abr_doomscroll-2.json:short,bbr,5.646614087420492,5.65625,11.404628927110751,0.009451503956518762,0.7013287544250488,0.3332142523425751,"{""0"": 60.17498770411917, ""1"": 4.4034756812548554, ""2"": 210134596.845568, ""3"": 3.9687589663519804, ""4"": 6.634220538002863, ""5"": 202333224.96}"
schedules/abr_rapid-1.json:short,cubic,2.5615962879549294,1.0,0.0,0.9510773970468288,3.9096109867095947,1.0,"{""32"": 22083010.56}"
schedules/abr_rapid-1.json:short,bbr,2.5609552174001533,1.0,0.0,0.9510534580445911,3.9104912281036377,1.0,"{""32"": 22083010.56}"
schedules/abr_doomscroll-2.json:short,cubic,1.6605253752341043,1.34375,1.7538302071202483,0.0969674425232514,7.215072870254517,0.31393236000975144,"{""0"": 32.49263242502717, ""1"": 1.46491940152762, ""2"": 42026926.08, ""3"": 1.4372247515110965, ""4"": 1.9753018605164743, ""5"": 25291653.12}"
schedules/abr_doomscroll-2.json:short,bbr,1.987152019144014,1.90625,1.9204599021401847,0.05792690379792699,4.3100786209106445,0.3139322588585617,"{""1"": 2.672891621588581, ""0"": 21.044932341083335, ""2"": 42026926.08, ""3"": 1.3446619849776587, ""4"": 1.4623198752147164, ""5"": 25291653.12}"
schedules/abr_rapid-1.json:short,cubic,1.9452162910266977,1.0,0.0,0.9443595999654877,5.1120827198028564,1.0,"{""32"": 44166021.12}"
schedules/abr_rapid-1.json:short,bbr,1.9444498991586205,1.0,0.0,0.9443866726483222,5.114244222640991,1.0,"{""32"": 14722007.04}"
